"JOINED","FIRST NAME","LAST NAME","EMAIL","COHORT","GROUP(S)","MENTEE STATUS","ADVISOR/MENTOR STATUS","WEBINAR STATUS","LAST LOGIN","MENTEE PROFILE CREATED","ADVISOR/MENTOR PROFILE CREATED","EXTERNAL ID","FIRSTHAND ID","GRADUATION YEAR","DEGREES","SCHOOLS","CONSULTS GIVEN","CONSULTS RECEIVED","TOTAL CONSULTS","CURRENT EMPLOYER","CURRENT LOCATION","CURRENT INDUSTRY","CURRENT JOB FUNCTION","LIST(S)","AVERAGE ADVISOR/MENTOR RATING","% POSITIVE ADVISOR/MENTOR REVIEWS","IS RESTRICTED TO GROUPS","OUT-OF-OFFICE SINCE","OUT-OF-OFFICE UNTIL","NOTES","PROGRAMS","AFFILIATION","PHONE NUMBER","BOOTH(S)","BOOTH(S) MANAGED","FAIRS","FIELD OF STUDY","GENDER","RACE / ETHNICITY","RESUME"
"Apr 04, 2023","Jensen","Greenfelder","glenda_dare72@hotmail.com","unknown","","Added","Added","Live","","","","","10330176","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 04, 2023","Delphine","Moore","xzavier_kovacek@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330175","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 04, 2023","Edwardo","Mitchell","stephany35@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330174","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 04, 2023","Joelle","Rohan","donato63@gmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","Added","Added","Live","","","","","10330173","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Ocie","Yost","johnathan36@gmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","N/A - No Access","Added","Live","","","","","10330172","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Shanon","Harvey","aubrey_haag29@hotmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","Added","N/A - No Access","Live","","","","","10330171","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Carmen","Marks","hilda67@hotmail.com","unknown","","Added","Added","Live","","","","","10330170","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Cielo","Bauch","karli13@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330169","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Napoleon","Kilback","mae_doyle@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330168","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 04, 2023","Lucio","Gorczany","dudley.klocko@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330167","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Leila","Gibson","kenneth3@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330166","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Dillan","Langworth","ashtyn50@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330165","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Loy","Denesik","hubert.windler@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330164","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Michaela","Hoeger","jeromy47@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330163","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Jarrod","Ondricka","prince_jacobs59@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330162","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Juanita","Cummings","bennett_morissette30@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330161","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Nathan","Kunde","brycen.auer61@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330160","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Maximo","Corwin","maximilian_zieme@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330159","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Deon","McKenzie","jessyca_langosh@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330158","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Katlynn","Hoppe","lucinda_buckridge22@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330157","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Mauricio","Treutel","werner.johns48@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330156","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Giovani","Dickens","daphnee.stoltenberg@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330155","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Beryl","Dibbert","edwin54@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330154","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Al","Rau","adan_keeling@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330153","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Gerard","DuBuque","giuseppe.jakubowski@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330152","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Janie","Stokes","cathy_toy96@yahoo.com","unknown","","Added","Added","Live","","","","","10330151","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Demario","Collier","joesph_gutkowski@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330150","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Claude","Grant","keshawn.flatley@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330149","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Amie","Bruen","anastasia_kilback@gmail.com","unknown","","Added","Added","Live","","","","","10330148","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Tommie","Halvorson","mitchel_gerhold88@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330147","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Celestine","Trantow","garfield48@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330146","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Eladio","Waelchi","clark.pagac10@hotmail.com","unknown","","Added","Added","Live","","","","","10330145","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Doris","Kuhic","shanie81@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330144","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Friedrich","Jenkins","juliet_adams@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330143","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Garret","Rohan","dock.effertz@gmail.com","unknown","","Added","Added","Live","","","","","10330142","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Rey","Ortiz","maryjane_auer39@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330141","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Deangelo","Blanda","alisa.rau87@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330140","","","","0","0","0","","","","","","","","No","","","","Design School","","","","","","","","","",""
"Apr 03, 2023","Asia","Schumm","electa6@hotmail.com","unknown","","Added","Added","Live","","","","","10330139","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 03, 2023","Sterling","Klein","otilia.crooks55@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330138","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 03, 2023","Name","Emmerich","susie_schinner@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330137","","","","0","0","0","","","","","","","","No","","","TestNotes","","","","","","","","","","",""
"Apr 03, 2023","Peter","Thompson","antonette_schuppe@gmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","Added","Added","Live","","","","","10330136","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Jamison","Schinner","lloyd_halvorson@hotmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","N/A - No Access","Added","Live","","","","","10330135","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Willard","Thompson","cleora64@gmail.com","unknown","Swimming, Delta Delta Delta, French Club, Hillel, Dallas, Photography Students & Alumni, Brookfield House, Law School, Corporate Sponsorship","Added","N/A - No Access","Live","","","","","10330134","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Cora","Mueller","syble.price@yahoo.com","unknown","","Added","Added","Live","","","","","10330133","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Price","King","branson_collins3@hotmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330132","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Micah","Simonis","marlene_aufderhar18@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330131","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Marcus","Hessel","emmalee_waters@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330130","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Angel","Kilback","makenna52@yahoo.com","unknown","","Added","N/A - No Access","Live","","","","","10330129","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Julian","Monahan","susana.skiles@gmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330128","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Guiseppe","Langosh","lottie_herzog44@hotmail.com","unknown","","Added","N/A - No Access","Live","","","","","10330127","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Arnold","Rogahn","neoma_schinner3@yahoo.com","unknown","","N/A - No Access","N/A - No Access","Live","","","","","10330126","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Blaise","Dickinson","johathan19@gmail.com","unknown","","Blocked","N/A - No Access","Live","","","","","10330125","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Elton","Lehner","ole35@yahoo.com","unknown","","Blocked","N/A - No Access","Live","","","","","10330124","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Reagan","Morar","jayne76@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330123","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","test","advisor","advisor@gmail.com","unknown","","N/A - No Access","Added","Live","","","","","10330122","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Mose","Hilll","miracle.cruickshank14@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330121","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Theo","Ward","angelica3@yahoo.com","unknown","","N/A - No Access","Added","Live","","","","","10330120","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Lourdes","Bartell","julius39@gmail.com","unknown","","Added","Added","Live","","","","","10330119","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
"Apr 03, 2023","Ivory","Simonis","dena19@hotmail.com","unknown","","Added","Added","Live","","","","","10330118","","","","0","0","0","","","","","","","","No","","","","","","","","","","","","","",""
